:START_ID,:END_ID,relation,:TYPE
30221,10010,ºæ,ºæ
30222,10010,ºæ,ºæ
30223,10010,ºæ,ºæ
30224,10010,ºæ,ºæ
30225,10010,ºæ,ºæ
30226,10010,ºæ,ºæ
30227,10010,ºæ,ºæ
30228,10010,ºæ,ºæ
30229,10010,ºæ,ºæ
30230,10011,ºæ,ºæ
30231,10011,ºæ,ºæ
30232,10011,ºæ,ºæ
30233,10011,ºæ,ºæ
30234,10011,ºæ,ºæ
30235,10011,ºæ,ºæ
30236,10011,ºæ,ºæ
30237,10011,ºæ,ºæ
30238,10011,ºæ,ºæ
30239,10012,ºæ,ºæ
30240,10012,ºæ,ºæ
30241,10012,ºæ,ºæ
30242,10012,ºæ,ºæ
30243,10012,ºæ,ºæ
30244,10012,ºæ,ºæ
30245,10012,ºæ,ºæ
30246,10012,ºæ,ºæ
30247,10012,ºæ,ºæ
30248,10012,ºæ,ºæ
30249,10012,ºæ,ºæ
30250,10012,ºæ,ºæ
30251,10012,ºæ,ºæ
30252,10012,ºæ,ºæ
30253,10012,ºæ,ºæ
30254,10012,ºæ,ºæ
30255,10013,ºæ,ºæ
30256,10013,ºæ,ºæ
30257,10013,ºæ,ºæ
30258,10013,ºæ,ºæ
30259,10013,ºæ,ºæ
30260,10013,ºæ,ºæ
30261,10013,ºæ,ºæ
30262,10013,ºæ,ºæ
30263,10013,ºæ,ºæ
30264,10013,ºæ,ºæ
30265,10014,ºæ,ºæ
30266,10014,ºæ,ºæ
30267,10014,ºæ,ºæ
30268,10014,ºæ,ºæ
30269,10014,ºæ,ºæ
30270,10014,ºæ,ºæ
30271,10014,ºæ,ºæ
30272,10014,ºæ,ºæ
30273,10014,ºæ,ºæ
30274,10015,ºæ,ºæ
30275,10015,ºæ,ºæ
30276,10015,ºæ,ºæ
30277,10015,ºæ,ºæ
30278,10015,ºæ,ºæ
30279,10015,ºæ,ºæ
30280,10015,ºæ,ºæ
30281,10015,ºæ,ºæ
30282,10015,ºæ,ºæ
30283,10015,ºæ,ºæ
30284,10015,ºæ,ºæ
30285,10015,ºæ,ºæ
30286,10015,ºæ,ºæ
30287,10015,ºæ,ºæ
30288,10015,ºæ,ºæ
30289,10015,ºæ,ºæ
30290,10015,ºæ,ºæ
30291,10015,ºæ,ºæ
30292,10015,ºæ,ºæ
30293,10015,ºæ,ºæ
30294,10015,ºæ,ºæ
30295,10015,ºæ,ºæ
30296,10015,ºæ,ºæ
30297,10015,ºæ,ºæ
30298,10015,ºæ,ºæ
30299,10015,ºæ,ºæ
30300,10015,ºæ,ºæ
30301,10015,ºæ,ºæ
30302,10015,ºæ,ºæ
30303,10015,ºæ,ºæ
30304,10015,ºæ,ºæ
30305,10015,ºæ,ºæ
30306,10016,ºæ,ºæ
30307,10016,ºæ,ºæ
30308,10016,ºæ,ºæ
30309,10016,ºæ,ºæ
30310,10016,ºæ,ºæ
30311,10016,ºæ,ºæ
30312,10016,ºæ,ºæ
30313,10016,ºæ,ºæ
30314,10016,ºæ,ºæ
30315,10016,ºæ,ºæ
30316,10016,ºæ,ºæ
30317,10017,ºæ,ºæ
30318,10017,ºæ,ºæ
30319,10017,ºæ,ºæ
30320,10017,ºæ,ºæ
30321,10017,ºæ,ºæ
30322,10017,ºæ,ºæ
30323,10017,ºæ,ºæ
30324,10017,ºæ,ºæ
30325,10017,ºæ,ºæ
30326,10017,ºæ,ºæ
30327,10017,ºæ,ºæ
30328,10017,ºæ,ºæ
30329,10017,ºæ,ºæ
30330,10017,ºæ,ºæ
30331,10017,ºæ,ºæ
30332,10018,ºæ,ºæ
30333,10018,ºæ,ºæ
30334,10018,ºæ,ºæ
30335,10018,ºæ,ºæ
30336,10018,ºæ,ºæ
30337,10019,ºæ,ºæ
30338,10019,ºæ,ºæ
30339,10019,ºæ,ºæ
30340,10019,ºæ,ºæ
30341,10019,ºæ,ºæ
30342,10019,ºæ,ºæ
30343,10019,ºæ,ºæ
30344,10019,ºæ,ºæ
30345,10019,ºæ,ºæ
30346,10019,ºæ,ºæ
30347,10019,ºæ,ºæ
30348,10019,ºæ,ºæ
30349,10019,ºæ,ºæ
30350,10019,ºæ,ºæ
30351,10019,ºæ,ºæ
30352,10019,ºæ,ºæ
30353,10019,ºæ,ºæ
30354,10019,ºæ,ºæ
30355,10019,ºæ,ºæ
30356,10019,ºæ,ºæ
30357,10019,ºæ,ºæ
30358,10019,ºæ,ºæ
30359,10019,ºæ,ºæ
30360,10020,ºæ,ºæ
30361,10020,ºæ,ºæ
30362,10020,ºæ,ºæ
30363,10020,ºæ,ºæ
30364,10020,ºæ,ºæ
30365,10020,ºæ,ºæ
30366,10020,ºæ,ºæ
30367,10020,ºæ,ºæ
30368,10020,ºæ,ºæ
30369,10020,ºæ,ºæ
30370,10020,ºæ,ºæ
30371,10020,ºæ,ºæ
30372,10020,ºæ,ºæ
30373,10020,ºæ,ºæ
30374,10020,ºæ,ºæ
30375,10020,ºæ,ºæ
30376,10020,ºæ,ºæ
30377,10020,ºæ,ºæ
30181,10020,ºæ,ºæ
30378,10020,ºæ,ºæ
30379,10020,ºæ,ºæ
30380,10020,ºæ,ºæ
30381,10020,ºæ,ºæ
30382,10020,ºæ,ºæ
30383,10020,ºæ,ºæ
30384,10020,ºæ,ºæ
30385,10020,ºæ,ºæ
30386,10020,ºæ,ºæ
30387,10020,ºæ,ºæ
30388,10020,ºæ,ºæ
30389,10020,ºæ,ºæ
30390,10020,ºæ,ºæ
30391,10020,ºæ,ºæ
30392,10021,ºæ,ºæ
30393,10021,ºæ,ºæ
30394,10021,ºæ,ºæ
30395,10021,ºæ,ºæ
30396,10021,ºæ,ºæ
30397,10021,ºæ,ºæ
30398,10021,ºæ,ºæ
30399,10022,ºæ,ºæ
30400,10022,ºæ,ºæ
30401,10022,ºæ,ºæ
30402,10022,ºæ,ºæ
30403,10022,ºæ,ºæ
30404,10022,ºæ,ºæ
30405,10022,ºæ,ºæ
30406,10022,ºæ,ºæ
30407,10022,ºæ,ºæ
30408,10022,ºæ,ºæ
30409,10022,ºæ,ºæ
30410,10022,ºæ,ºæ
30411,10022,ºæ,ºæ
30412,10022,ºæ,ºæ
30413,10022,ºæ,ºæ
30414,10022,ºæ,ºæ
30415,10022,ºæ,ºæ
30416,10022,ºæ,ºæ
30417,10022,ºæ,ºæ
30418,10022,ºæ,ºæ
30419,10022,ºæ,ºæ
30420,10022,ºæ,ºæ
30421,10022,ºæ,ºæ
30422,10023,ºæ,ºæ
30423,10023,ºæ,ºæ
30424,10023,ºæ,ºæ
30425,10023,ºæ,ºæ
30426,10023,ºæ,ºæ
30427,10023,ºæ,ºæ
30428,10023,ºæ,ºæ
30429,10023,ºæ,ºæ
30430,10023,ºæ,ºæ
30431,10023,ºæ,ºæ
30432,10023,ºæ,ºæ
30433,10023,ºæ,ºæ
30434,10023,ºæ,ºæ
30435,10023,ºæ,ºæ
30436,10023,ºæ,ºæ
30437,10023,ºæ,ºæ
30438,10023,ºæ,ºæ
30439,10023,ºæ,ºæ
30440,10023,ºæ,ºæ
30441,10023,ºæ,ºæ
30442,10023,ºæ,ºæ
30443,10023,ºæ,ºæ
30444,10023,ºæ,ºæ
30445,10023,ºæ,ºæ
30446,10023,ºæ,ºæ
30447,10023,ºæ,ºæ
30448,10024,ºæ,ºæ
30449,10024,ºæ,ºæ
30450,10024,ºæ,ºæ
30451,10024,ºæ,ºæ
30452,10024,ºæ,ºæ
30453,10024,ºæ,ºæ
30454,10024,ºæ,ºæ
30455,10025,ºæ,ºæ
30456,10025,ºæ,ºæ
30457,10025,ºæ,ºæ
30458,10025,ºæ,ºæ
30459,10025,ºæ,ºæ
30460,10025,ºæ,ºæ
30461,10025,ºæ,ºæ
30462,10025,ºæ,ºæ
30463,10025,ºæ,ºæ
30464,10025,ºæ,ºæ
30465,10025,ºæ,ºæ
30466,10025,ºæ,ºæ
30467,10025,ºæ,ºæ
30468,10025,ºæ,ºæ
30469,10025,ºæ,ºæ
30470,10025,ºæ,ºæ
30471,10025,ºæ,ºæ
30472,10025,ºæ,ºæ
30473,10025,ºæ,ºæ
30474,10025,ºæ,ºæ
30475,10025,ºæ,ºæ
30476,10025,ºæ,ºæ
30245,10025,ºæ,ºæ
30191,10026,ºæ,ºæ
30397,10026,ºæ,ºæ
30194,10026,ºæ,ºæ
30190,10026,ºæ,ºæ
30195,10026,ºæ,ºæ
30204,10026,ºæ,ºæ
30193,10026,ºæ,ºæ
30198,10026,ºæ,ºæ
30199,10026,ºæ,ºæ
30203,10026,ºæ,ºæ
30196,10026,ºæ,ºæ
30200,10026,ºæ,ºæ
30477,10026,ºæ,ºæ
30201,10026,ºæ,ºæ
30405,10026,ºæ,ºæ
30478,10026,ºæ,ºæ
30205,10026,ºæ,ºæ
30197,10026,ºæ,ºæ
30317,10027,ºæ,ºæ
30479,10027,ºæ,ºæ
30480,10027,ºæ,ºæ
30481,10027,ºæ,ºæ
30482,10027,ºæ,ºæ
30483,10027,ºæ,ºæ
30484,10027,ºæ,ºæ
30485,10027,ºæ,ºæ
30486,10027,ºæ,ºæ
30487,10027,ºæ,ºæ
30488,10027,ºæ,ºæ
30489,10027,ºæ,ºæ
30490,10027,ºæ,ºæ
30491,10027,ºæ,ºæ
30492,10027,ºæ,ºæ
30493,10028,ºæ,ºæ
30199,10028,ºæ,ºæ
30494,10028,ºæ,ºæ
30495,10028,ºæ,ºæ
30496,10028,ºæ,ºæ
30497,10028,ºæ,ºæ
30498,10028,ºæ,ºæ
30499,10028,ºæ,ºæ
30500,10028,ºæ,ºæ
30501,10028,ºæ,ºæ
30502,10028,ºæ,ºæ
30503,10028,ºæ,ºæ
30504,10028,ºæ,ºæ
30505,10028,ºæ,ºæ
30506,10028,ºæ,ºæ
30507,10028,ºæ,ºæ
30508,10028,ºæ,ºæ
30509,10028,ºæ,ºæ
30510,10028,ºæ,ºæ
30511,10028,ºæ,ºæ
30512,10028,ºæ,ºæ
30513,10028,ºæ,ºæ
30514,10028,ºæ,ºæ
30515,10028,ºæ,ºæ
30516,10028,ºæ,ºæ
30517,10028,ºæ,ºæ
30518,10028,ºæ,ºæ
30519,10028,ºæ,ºæ
30520,10028,ºæ,ºæ
30521,10028,ºæ,ºæ
30522,10028,ºæ,ºæ
30523,10028,ºæ,ºæ
30524,10028,ºæ,ºæ
30525,10028,ºæ,ºæ
30526,10028,ºæ,ºæ
30527,10028,ºæ,ºæ
30191,10029,ºæ,ºæ
30397,10029,ºæ,ºæ
30194,10029,ºæ,ºæ
30190,10029,ºæ,ºæ
30195,10029,ºæ,ºæ
30196,10029,ºæ,ºæ
30528,10029,ºæ,ºæ
30204,10029,ºæ,ºæ
30199,10029,ºæ,ºæ
30193,10029,ºæ,ºæ
30198,10029,ºæ,ºæ
30529,10029,ºæ,ºæ
30200,10029,ºæ,ºæ
30530,10029,ºæ,ºæ
30205,10029,ºæ,ºæ
30531,10030,ºæ,ºæ
30532,10030,ºæ,ºæ
30533,10030,ºæ,ºæ
30534,10030,ºæ,ºæ
30535,10030,ºæ,ºæ
30536,10030,ºæ,ºæ
30537,10030,ºæ,ºæ
30538,10030,ºæ,ºæ
30539,10030,ºæ,ºæ
30540,10030,ºæ,ºæ
30541,10030,ºæ,ºæ
30542,10030,ºæ,ºæ
30543,10030,ºæ,ºæ
30544,10030,ºæ,ºæ
30545,10030,ºæ,ºæ
30546,10031,ºæ,ºæ
30547,10031,ºæ,ºæ
30548,10031,ºæ,ºæ
30549,10031,ºæ,ºæ
30550,10031,ºæ,ºæ
30551,10031,ºæ,ºæ
30552,10031,ºæ,ºæ
30553,10031,ºæ,ºæ
30554,10031,ºæ,ºæ
30555,10031,ºæ,ºæ
30556,10031,ºæ,ºæ
30557,10031,ºæ,ºæ
30558,10031,ºæ,ºæ
30559,10031,ºæ,ºæ
30560,10031,ºæ,ºæ
30561,10031,ºæ,ºæ
30562,10031,ºæ,ºæ
30563,10031,ºæ,ºæ
30564,10031,ºæ,ºæ
30565,10031,ºæ,ºæ
30566,10032,ºæ,ºæ
30567,10032,ºæ,ºæ
30568,10032,ºæ,ºæ
30569,10032,ºæ,ºæ
30570,10032,ºæ,ºæ
30571,10032,ºæ,ºæ
30572,10032,ºæ,ºæ
30573,10032,ºæ,ºæ
30574,10032,ºæ,ºæ
30575,10032,ºæ,ºæ
30576,10033,ºæ,ºæ
30577,10033,ºæ,ºæ
30578,10033,ºæ,ºæ
30240,10033,ºæ,ºæ
30579,10033,ºæ,ºæ
30580,10033,ºæ,ºæ
30581,10033,ºæ,ºæ
30582,10033,ºæ,ºæ
30583,10033,ºæ,ºæ
30584,10033,ºæ,ºæ
30585,10033,ºæ,ºæ
30586,10033,ºæ,ºæ
30587,10033,ºæ,ºæ
30588,10033,ºæ,ºæ
30589,10033,ºæ,ºæ
30590,10033,ºæ,ºæ
30591,10033,ºæ,ºæ
30592,10033,ºæ,ºæ
30593,10033,ºæ,ºæ
30594,10033,ºæ,ºæ
30595,10033,ºæ,ºæ
30596,10033,ºæ,ºæ
30597,10033,ºæ,ºæ
30598,10033,ºæ,ºæ
30599,10033,ºæ,ºæ
30600,10033,ºæ,ºæ
30601,10033,ºæ,ºæ
30602,10033,ºæ,ºæ
30603,10033,ºæ,ºæ
30604,10033,ºæ,ºæ
30605,10033,ºæ,ºæ
30606,10033,ºæ,ºæ
30607,10033,ºæ,ºæ
30608,10033,ºæ,ºæ
30609,10033,ºæ,ºæ
30610,10033,ºæ,ºæ
30611,10033,ºæ,ºæ
30612,10033,ºæ,ºæ
30613,10033,ºæ,ºæ
30922,10033,ºæ,ºæ
30615,10033,ºæ,ºæ
30616,10033,ºæ,ºæ
30617,10033,ºæ,ºæ
30618,10033,ºæ,ºæ
30619,10033,ºæ,ºæ
30620,10033,ºæ,ºæ
30621,10034,ºæ,ºæ
30622,10034,ºæ,ºæ
30623,10034,ºæ,ºæ
30624,10034,ºæ,ºæ
30625,10034,ºæ,ºæ
30626,10034,ºæ,ºæ
30627,10034,ºæ,ºæ
30628,10034,ºæ,ºæ
30629,10034,ºæ,ºæ
30630,10034,ºæ,ºæ
30631,10034,ºæ,ºæ
30632,10034,ºæ,ºæ
30633,10034,ºæ,ºæ
30634,10034,ºæ,ºæ
30635,10034,ºæ,ºæ
30636,10034,ºæ,ºæ
30637,10034,ºæ,ºæ
30638,10034,ºæ,ºæ
30639,10034,ºæ,ºæ
30640,10034,ºæ,ºæ
30641,10034,ºæ,ºæ
30642,10034,ºæ,ºæ
30643,10035,ºæ,ºæ
30644,10035,ºæ,ºæ
30645,10035,ºæ,ºæ
30646,10035,ºæ,ºæ
30647,10035,ºæ,ºæ
30648,10035,ºæ,ºæ
30649,10035,ºæ,ºæ
30650,10035,ºæ,ºæ
30651,10035,ºæ,ºæ
30652,10035,ºæ,ºæ
30196,10036,ºæ,ºæ
30266,10036,ºæ,ºæ
30653,10036,ºæ,ºæ
30654,10036,ºæ,ºæ
30655,10036,ºæ,ºæ
30392,10036,ºæ,ºæ
30656,10036,ºæ,ºæ
30657,10036,ºæ,ºæ
30658,10036,ºæ,ºæ
30659,10036,ºæ,ºæ
30660,10036,ºæ,ºæ
30661,10036,ºæ,ºæ
30662,10036,ºæ,ºæ
30663,10036,ºæ,ºæ
30664,10036,ºæ,ºæ
30665,10036,ºæ,ºæ
30666,10036,ºæ,ºæ
30667,10036,ºæ,ºæ
30668,10036,ºæ,ºæ
30669,10036,ºæ,ºæ
30670,10036,ºæ,ºæ
30671,10036,ºæ,ºæ
30672,10036,ºæ,ºæ
30673,10036,ºæ,ºæ
30674,10036,ºæ,ºæ
30481,10037,ºæ,ºæ
30675,10037,ºæ,ºæ
30676,10037,ºæ,ºæ
30677,10037,ºæ,ºæ
30678,10037,ºæ,ºæ
30679,10037,ºæ,ºæ
30680,10037,ºæ,ºæ
30681,10037,ºæ,ºæ
30487,10037,ºæ,ºæ
30682,10037,ºæ,ºæ
30683,10037,ºæ,ºæ
30684,10037,ºæ,ºæ
30685,10037,ºæ,ºæ
30686,10037,ºæ,ºæ
30687,10037,ºæ,ºæ
30578,10037,ºæ,ºæ
30688,10038,ºæ,ºæ
30689,10038,ºæ,ºæ
30690,10038,ºæ,ºæ
30691,10038,ºæ,ºæ
30692,10038,ºæ,ºæ
30693,10038,ºæ,ºæ
30694,10038,ºæ,ºæ
30695,10038,ºæ,ºæ
30696,10038,ºæ,ºæ
30697,10038,ºæ,ºæ
30698,10038,ºæ,ºæ
30699,10038,ºæ,ºæ
30700,10038,ºæ,ºæ
30701,10038,ºæ,ºæ
30702,10038,ºæ,ºæ
30703,10039,ºæ,ºæ
30704,10039,ºæ,ºæ
30705,10039,ºæ,ºæ
30199,10039,ºæ,ºæ
30706,10039,ºæ,ºæ
30707,10039,ºæ,ºæ
30708,10039,ºæ,ºæ
30709,10039,ºæ,ºæ
30710,10039,ºæ,ºæ
30711,10040,ºæ,ºæ
30712,10040,ºæ,ºæ
30713,10040,ºæ,ºæ
30714,10040,ºæ,ºæ
30715,10040,ºæ,ºæ
30716,10040,ºæ,ºæ
30717,10040,ºæ,ºæ
30718,10040,ºæ,ºæ
30719,10040,ºæ,ºæ
30720,10040,ºæ,ºæ
30721,10040,ºæ,ºæ
30722,10041,ºæ,ºæ
30723,10041,ºæ,ºæ
30724,10041,ºæ,ºæ
30725,10041,ºæ,ºæ
30726,10041,ºæ,ºæ
30727,10041,ºæ,ºæ
30728,10041,ºæ,ºæ
30729,10041,ºæ,ºæ
30730,10041,ºæ,ºæ
30731,10041,ºæ,ºæ
30732,10041,ºæ,ºæ
30733,10041,ºæ,ºæ
30734,10041,ºæ,ºæ
30735,10041,ºæ,ºæ
30736,10041,ºæ,ºæ
30737,10041,ºæ,ºæ
30738,10041,ºæ,ºæ
30739,10042,ºæ,ºæ
30740,10042,ºæ,ºæ
30741,10042,ºæ,ºæ
30742,10042,ºæ,ºæ
30743,10042,ºæ,ºæ
30744,10042,ºæ,ºæ
30745,10042,ºæ,ºæ
30746,10043,ºæ,ºæ
30747,10043,ºæ,ºæ
30748,10043,ºæ,ºæ
30749,10043,ºæ,ºæ
30750,10043,ºæ,ºæ
30751,10043,ºæ,ºæ
30752,10043,ºæ,ºæ
30753,10043,ºæ,ºæ
30496,10043,ºæ,ºæ
30754,10043,ºæ,ºæ
30755,10043,ºæ,ºæ
30756,10043,ºæ,ºæ
30757,10043,ºæ,ºæ
30758,10043,ºæ,ºæ
30172,10044,ºæ,ºæ
30066,10044,ºæ,ºæ
30759,10044,ºæ,ºæ
30760,10044,ºæ,ºæ
30761,10044,ºæ,ºæ
30762,10044,ºæ,ºæ
30068,10044,ºæ,ºæ
30763,10044,ºæ,ºæ
30764,10044,ºæ,ºæ
30765,10044,ºæ,ºæ
30766,10044,ºæ,ºæ
30767,10044,ºæ,ºæ
30768,10044,ºæ,ºæ
30769,10044,ºæ,ºæ
30770,10044,ºæ,ºæ
30771,10044,ºæ,ºæ
30772,10044,ºæ,ºæ
30773,10044,ºæ,ºæ
30774,10044,ºæ,ºæ
30775,10044,ºæ,ºæ
30776,10044,ºæ,ºæ
30777,10044,ºæ,ºæ
30778,10045,ºæ,ºæ
30779,10045,ºæ,ºæ
30780,10045,ºæ,ºæ
30781,10045,ºæ,ºæ
30580,10045,ºæ,ºæ
30782,10045,ºæ,ºæ
30783,10045,ºæ,ºæ
30784,10045,ºæ,ºæ
30785,10045,ºæ,ºæ
30786,10045,ºæ,ºæ
30787,10045,ºæ,ºæ
30788,10045,ºæ,ºæ
30789,10045,ºæ,ºæ
30790,10045,ºæ,ºæ
30791,10045,ºæ,ºæ
30792,10045,ºæ,ºæ
30793,10045,ºæ,ºæ
30794,10045,ºæ,ºæ
30795,10045,ºæ,ºæ
30796,10045,ºæ,ºæ
30797,10045,ºæ,ºæ
30798,10045,ºæ,ºæ
30799,10045,ºæ,ºæ
30800,10045,ºæ,ºæ
30801,10045,ºæ,ºæ
30802,10045,ºæ,ºæ
30803,10045,ºæ,ºæ
30804,10045,ºæ,ºæ
30805,10045,ºæ,ºæ
30806,10045,ºæ,ºæ
30807,10045,ºæ,ºæ
30808,10045,ºæ,ºæ
30809,10045,ºæ,ºæ
30810,10045,ºæ,ºæ
30811,10045,ºæ,ºæ
30812,10045,ºæ,ºæ
30813,10045,ºæ,ºæ
30814,10045,ºæ,ºæ
30815,10045,ºæ,ºæ
30816,10045,ºæ,ºæ
30817,10045,ºæ,ºæ
30818,10045,ºæ,ºæ
30819,10045,ºæ,ºæ
30820,10045,ºæ,ºæ
30821,10045,ºæ,ºæ
30822,10045,ºæ,ºæ
30823,10045,ºæ,ºæ
30824,10045,ºæ,ºæ
